Scenario 0
Period 7
2 	 -4.000000 	 0.000000
0 	 -2.000000 	 0.000000
1 	 -6.000000 	 0.000000
3 	 -2.000000 	 0.000000
4 	 -1.000000 	 0.000000
56 	 -2.000000 	 0.000000
57 	 -4.000000 	 0.000000
6 	 -7.000000 	 0.000000
5 	 -5.000000 	 0.000000
7 	 -28.000000 	 0.000000
8 	 -3.000000 	 0.000000
9 	 -2.000000 	 0.000000
10 	 -3.000000 	 0.000000
58 	 -5.000000 	 0.000000
59 	 -3.000000 	 0.000000
60 	 -2.000000 	 0.000000
61 	 -2.000000 	 0.000000
62 	 -2.000000 	 0.000000
63 	 -3.000000 	 0.000000
64 	 -1.000000 	 0.000000
65 	 -3.000000 	 0.000000
66 	 -2.000000 	 0.000000
67 	 -4.000000 	 0.000000
68 	 -2.000000 	 0.000000
69 	 -2.000000 	 0.000000
12 	 -2.000000 	 1.000000
11 	 -7.000000 	 0.000000
13 	 -4.000000 	 0.000000
14 	 -3.000000 	 0.000000
15 	 -3.000000 	 0.000000
16 	 -3.000000 	 0.000000
70 	 -3.000000 	 0.000000
71 	 -4.000000 	 0.000000
72 	 -2.000000 	 0.000000
19 	 -2.000000 	 0.000000
17 	 -2.000000 	 0.000000
18 	 -3.000000 	 0.000000
20 	 -3.000000 	 0.000000
21 	 -3.000000 	 0.000000
22 	 -3.000000 	 0.000000
73 	 -2.000000 	 0.000000
74 	 -3.000000 	 0.000000
24 	 -5.000000 	 0.000000
23 	 -2.000000 	 0.000000
25 	 -5.000000 	 0.000000
75 	 -2.000000 	 0.000000
76 	 -3.000000 	 0.000000
77 	 -3.000000 	 0.000000
78 	 -3.000000 	 0.000000
29 	 -1.000000 	 1.000000
26 	 -3.000000 	 0.000000
27 	 -2.000000 	 0.000000
28 	 -2.000000 	 0.000000
30 	 -2.000000 	 0.000000
31 	 -2.000000 	 0.000000
32 	 -7.000000 	 0.000000
37 	 -24.000000 	 0.000000
33 	 -4.000000 	 0.000000
34 	 -2.000000 	 0.000000
35 	 -2.000000 	 0.000000
36 	 -17.000000 	 0.000000
38 	 -38.000000 	 0.000000
39 	 -3.000000 	 0.000000
40 	 -2.000000 	 0.000000
41 	 -3.000000 	 0.000000
79 	 -3.000000 	 0.000000
80 	 -3.000000 	 0.000000
81 	 0.000000 	 0.000000
82 	 -3.000000 	 0.000000
83 	 -3.000000 	 0.000000
84 	 -3.000000 	 0.000000
85 	 -2.000000 	 0.000000
86 	 -3.000000 	 0.000000
87 	 -17.000000 	 0.000000
88 	 -3.000000 	 0.000000
89 	 -2.000000 	 0.000000
90 	 0.000000 	 0.000000
91 	 0.000000 	 0.000000
92 	 -2.000000 	 0.000000
93 	 0.000000 	 0.000000
94 	 0.000000 	 0.000000
95 	 0.000000 	 0.000000
96 	 -3.000000 	 0.000000
49 	 -5.000000 	 0.000000
42 	 -3.000000 	 0.000000
43 	 0.000000 	 0.000000
44 	 -3.000000 	 0.000000
45 	 -3.000000 	 0.000000
46 	 -2.000000 	 0.000000
47 	 0.000000 	 0.000000
48 	 -2.000000 	 0.000000
50 	 -13.000000 	 0.000000
51 	 -3.000000 	 0.000000
52 	 -2.000000 	 0.000000
53 	 -3.000000 	 0.000000
54 	 -9.000000 	 0.000000
55 	 -3.000000 	 0.000000
97 	 -3.000000 	 0.000000
98 	 -1.000000 	 0.000000
99 	 -3.000000 	 0.000000
100 	 -5.000000 	 0.000000
101 	 -3.000000 	 0.000000
102 	 -4.000000 	 0.000000
103 	 -3.000000 	 0.000000
104 	 -3.000000 	 0.000000
105 	 -2.000000 	 0.000000
Period 8
2 	 -4.000000 	 0.000000
0 	 -2.000000 	 0.000000
1 	 -6.000000 	 0.000000
3 	 -2.000000 	 0.000000
4 	 -1.000000 	 0.000000
56 	 -2.000000 	 0.000000
57 	 -4.000000 	 0.000000
6 	 -7.000000 	 0.000000
5 	 -5.000000 	 0.000000
7 	 -28.000000 	 0.000000
8 	 -3.000000 	 0.000000
9 	 -38.000000 	 0.000000
10 	 -3.000000 	 0.000000
58 	 -6.000000 	 0.000000
59 	 -5.000000 	 0.000000
60 	 -2.000000 	 0.000000
61 	 -2.000000 	 0.000000
62 	 -2.000000 	 0.000000
63 	 -1.000000 	 0.000000
64 	 -9.000000 	 0.000000
65 	 -3.000000 	 0.000000
66 	 -2.000000 	 0.000000
67 	 -4.000000 	 0.000000
68 	 -2.000000 	 0.000000
69 	 -2.000000 	 0.000000
12 	 -2.000000 	 1.000000
11 	 -7.000000 	 0.000000
13 	 -4.000000 	 0.000000
14 	 -3.000000 	 0.000000
15 	 -6.000000 	 0.000000
16 	 -2.000000 	 0.000000
70 	 -3.000000 	 0.000000
71 	 -4.000000 	 0.000000
72 	 -2.000000 	 0.000000
19 	 -2.000000 	 0.000000
17 	 -2.000000 	 0.000000
18 	 -84.000000 	 0.000000
20 	 -3.000000 	 0.000000
21 	 -3.000000 	 0.000000
22 	 -3.000000 	 0.000000
73 	 -2.000000 	 0.000000
74 	 -3.000000 	 0.000000
24 	 -4.000000 	 1.000000
23 	 -2.000000 	 0.000000
25 	 -5.000000 	 0.000000
75 	 -2.000000 	 0.000000
76 	 -2.000000 	 0.000000
77 	 -2.000000 	 0.000000
78 	 -3.000000 	 0.000000
29 	 -1.000000 	 1.000000
26 	 -2.000000 	 0.000000
27 	 -2.000000 	 0.000000
28 	 -9.000000 	 0.000000
30 	 -22.000000 	 0.000000
31 	 -2.000000 	 0.000000
32 	 -7.000000 	 0.000000
37 	 -25.000000 	 0.000000
33 	 -4.000000 	 0.000000
34 	 -2.000000 	 0.000000
35 	 -2.000000 	 0.000000
36 	 -4.000000 	 0.000000
38 	 -38.000000 	 0.000000
39 	 -3.000000 	 0.000000
40 	 -2.000000 	 0.000000
41 	 -3.000000 	 0.000000
79 	 -3.000000 	 0.000000
80 	 -9.000000 	 0.000000
81 	 0.000000 	 0.000000
82 	 -3.000000 	 0.000000
83 	 -3.000000 	 0.000000
84 	 -3.000000 	 0.000000
85 	 -12.000000 	 0.000000
86 	 -3.000000 	 0.000000
87 	 -17.000000 	 0.000000
88 	 -3.000000 	 0.000000
89 	 -6.000000 	 0.000000
90 	 0.000000 	 0.000000
91 	 0.000000 	 0.000000
92 	 -2.000000 	 0.000000
93 	 0.000000 	 0.000000
94 	 0.000000 	 0.000000
95 	 0.000000 	 0.000000
96 	 -3.000000 	 0.000000
49 	 -26.000000 	 0.000000
42 	 -3.000000 	 0.000000
43 	 0.000000 	 0.000000
44 	 -3.000000 	 0.000000
45 	 -3.000000 	 0.000000
46 	 -2.000000 	 0.000000
47 	 0.000000 	 0.000000
48 	 -2.000000 	 0.000000
50 	 -13.000000 	 0.000000
51 	 -3.000000 	 0.000000
52 	 -30.000000 	 0.000000
53 	 -3.000000 	 0.000000
54 	 -9.000000 	 0.000000
55 	 -2.000000 	 0.000000
97 	 -3.000000 	 0.000000
98 	 -1.000000 	 0.000000
99 	 -3.000000 	 0.000000
100 	 -5.000000 	 0.000000
101 	 -3.000000 	 0.000000
102 	 -4.000000 	 0.000000
103 	 -3.000000 	 0.000000
104 	 -3.000000 	 0.000000
105 	 -2.000000 	 0.000000
Period 9
2 	 -8.000000 	 0.000000
0 	 -2.000000 	 0.000000
1 	 -6.000000 	 0.000000
3 	 -2.000000 	 0.000000
4 	 -1.000000 	 0.000000
56 	 -2.000000 	 0.000000
57 	 -4.000000 	 0.000000
6 	 -11.000000 	 0.000000
5 	 -5.000000 	 0.000000
7 	 -28.000000 	 0.000000
8 	 -3.000000 	 0.000000
9 	 -39.000000 	 0.000000
10 	 -3.000000 	 0.000000
58 	 -3.000000 	 0.000000
59 	 -6.000000 	 0.000000
60 	 -2.000000 	 0.000000
61 	 -2.000000 	 0.000000
62 	 -2.000000 	 0.000000
63 	 -1.000000 	 0.000000
64 	 -9.000000 	 0.000000
65 	 -3.000000 	 0.000000
66 	 -2.000000 	 0.000000
67 	 -4.000000 	 0.000000
68 	 -2.000000 	 0.000000
69 	 -2.000000 	 0.000000
12 	 -2.000000 	 1.000000
11 	 -7.000000 	 0.000000
13 	 -4.000000 	 0.000000
14 	 -3.000000 	 0.000000
15 	 -6.000000 	 0.000000
16 	 -2.000000 	 0.000000
70 	 -3.000000 	 0.000000
71 	 -4.000000 	 0.000000
72 	 -2.000000 	 0.000000
19 	 -2.000000 	 0.000000
17 	 -2.000000 	 0.000000
18 	 -84.000000 	 0.000000
20 	 -3.000000 	 0.000000
21 	 -2.000000 	 0.000000
22 	 -3.000000 	 0.000000
73 	 -2.000000 	 0.000000
74 	 -3.000000 	 0.000000
24 	 -5.000000 	 1.000000
23 	 -2.000000 	 0.000000
25 	 -5.000000 	 0.000000
75 	 -21.000000 	 0.000000
76 	 -3.000000 	 0.000000
77 	 -2.000000 	 0.000000
78 	 -2.000000 	 0.000000
29 	 -3.000000 	 1.000000
26 	 -2.000000 	 0.000000
27 	 -2.000000 	 0.000000
28 	 -9.000000 	 0.000000
30 	 -24.000000 	 0.000000
31 	 -2.000000 	 0.000000
32 	 -7.000000 	 0.000000
37 	 -25.000000 	 0.000000
33 	 -4.000000 	 0.000000
34 	 -2.000000 	 0.000000
35 	 -2.000000 	 0.000000
36 	 -3.000000 	 1.000000
38 	 -37.000000 	 1.000000
39 	 -3.000000 	 0.000000
40 	 -2.000000 	 0.000000
41 	 -3.000000 	 0.000000
79 	 -3.000000 	 0.000000
80 	 -9.000000 	 0.000000
81 	 0.000000 	 0.000000
82 	 -3.000000 	 0.000000
83 	 -3.000000 	 0.000000
84 	 -3.000000 	 0.000000
85 	 -12.000000 	 0.000000
