Period 7 	 [110, 107] 1.06 days. [1] R: 0
Period 7 	 [116, 106] 1.06 days. [4] R: 0
Period 7 	 [120, 107] 1.03 days. [1] R: 0
Period 7 	 [127, 128] 1.00 days. [2] R: 0
Period 7 	 [134, 107] 1.01 days. [8] R: 0
Period 7 	 [135, 107] 1.03 days. [1] R: 0
Period 7 	 [137, 121] 1.01 days. [9] R: 0
Period 7 	 [137, 122] 1.01 days. [2] R: 0
Period 7 	 [137, 126] 1.03 days. [10] R: 0
Period 7 	 [137, 129] 1.04 days. [4] R: 0
Period 7 	 [138, 124] 1.01 days. [2] R: 0
Period 7 	 [139, 119] 1.01 days. [1] R: 0
Period 7 	 [141, 119] 1.01 days. [2] R: 0
Period 7 	 [141, 124] 1.00 days. [3] R: 0
Period 7 	 [141, 131] 1.03 days. [1] R: 0
Period 7 	 [142, 111] 1.04 days. [3] R: 0
Period 7 	 [142, 118] 1.02 days. [2] R: 0
Period 7 	 [143, 124] 1.02 days. [1] R: 0
Period 7 	 [144, 108] 1.07 days. [1] R: 0
Period 7 	 [144, 113] 1.02 days. [2] R: 0
Period 7 	 [144, 118] 1.01 days. [5] R: 0
Period 7 	 [144, 132] 1.06 days. [2] R: 0
Period 7 	 [145, 123] 1.01 days. [5] R: 0
Period 7 	 [146, 118] 1.02 days. [8] R: 0
Period 7 	 [147, 128] 1.03 days. [4] R: 0
Period 7 	 [148, 115] 1.02 days. [4] R: 0
Period 7 	 [148, 123] 1.02 days. [4] R: 0
Period 7 	 [149, 114] 1.03 days. [3] R: 0
Period 7 	 [149, 125] 1.02 days. [3] R: 0
Period 7 	 [151, 133] 1.05 days. [2] R: 0
Period 7 	 [152, 122] 1.01 days. [6] R: 0
Period 7 	 [153, 121] 1.01 days. [6] R: 0
Period 7 	 [154, 119] 1.04 days. [7] R: 0
Period 7 	 [155, 112] 1.02 days. [6] R: 0
Period 7 	 [155, 119] 1.01 days. [3] R: 0
Period 7 	 [155, 130] 1.08 days. [1] R: 0
Period 7 	 [156, 116] 1.05 days. [3] R: 0
Period 8 	 [107, 115] 1.02 days. [2] R: 0
Period 8 	 [107, 122] 1.04 days. [2] R: 0
Period 8 	 [121, 117] 1.01 days. [3] R: 0
Period 8 	 [126, 117] 1.04 days. [3] R: 0
Period 8 	 [133, 115] 1.04 days. [2] R: 0
Period 8 	 [136, 124] 1.01 days. [2] R: 0
Period 8 	 [137, 108] 1.08 days. [1] R: 0
Period 8 	 [137, 116] 1.01 days. [6] R: 0
Period 8 	 [137, 124] 1.01 days. [4] R: 0
Period 8 	 [140, 113] 1.03 days. [1] R: 0
Period 8 	 [142, 106] 1.07 days. [1] R: 0
Period 8 	 [143, 110] 1.06 days. [4] R: 0
Period 8 	 [149, 127] 1.05 days. [7] R: 0
Period 8 	 [150, 116] 1.01 days. [1] R: 0
Period 8 	 [154, 127] 1.00 days. [2] R: 0
	 Repartido Periodo 7: 132.000000
	 Repartido Periodo 8: 41.000000
	 Repartido Periodo 9: 0.000000
	 Repartido Periodo 10: 0.000000
Scenario 0
	 Demandas Periodo 7: 255.000000 [0]
	 Demandas Periodo 8: 255.000000 [0]
	 Demandas Periodo 9: 341.000000 [0]
	 Demandas Periodo 10: 496.000000 [0]
Scenario 1
	 Demandas Periodo 7: 347.000000 [0]
	 Demandas Periodo 8: 339.000000 [0]
	 Demandas Periodo 9: 444.000000 [0]
	 Demandas Periodo 10: 656.000000 [0]
Scenario 2
	 Demandas Periodo 7: 217.000000 [0]
	 Demandas Periodo 8: 221.000000 [0]
	 Demandas Periodo 9: 286.000000 [0]
	 Demandas Periodo 10: 403.000000 [0]
ObjVal: 0.000000 Time: 14.748918 GAP: 0.000000
