Period 7 	 [106, 116, 117] 0.17 days. [1] R: 0
Period 7 	 [107, 116, 117] 0.14 days. [1] R: 0
Period 7 	 [112, 116, 117] 0.15 days. [2] R: 0
Period 7 	 [113, 116, 137] 0.14 days. [1] R: 0
Period 7 	 [114, 116, 117] 0.14 days. [4] R: 0
Period 7 	 [115, 116, 137] 0.13 days. [1] R: 0
Period 7 	 [118, 116, 117] 0.12 days. [4] R: 0
Period 7 	 [118, 116, 119] 0.13 days. [1] R: 0
Period 7 	 [118, 116, 137] 0.13 days. [1] R: 0
Period 7 	 [123, 116] 0.11 days. [2] R: 0
Period 7 	 [123, 116, 117] 0.11 days. [1] R: 0
Period 7 	 [123, 116, 151] 0.12 days. [1] R: 0
Period 7 	 [125, 116] 0.12 days. [1] R: 0
Period 7 	 [126, 116, 141] 0.14 days. [6] R: 0
Period 7 	 [127, 116, 117] 0.15 days. [2] R: 0
Period 7 	 [128, 116, 117] 0.15 days. [2] R: 0
Period 7 	 [131, 116, 117] 0.12 days. [1] R: 0
Period 7 	 [132, 116, 117] 0.15 days. [1] R: 0
Period 7 	 [134, 116, 119] 0.14 days. [1] R: 0
Period 7 	 [134, 116, 137] 0.14 days. [7] R: 0
Period 7 	 [135, 116, 120] 0.17 days. [1] R: 0
Period 7 	 [136, 116, 137] 0.12 days. [3] R: 0
Period 7 	 [138, 116, 117] 0.11 days. [2] R: 0
Period 7 	 [139, 116] 0.11 days. [1] R: 0
Period 7 	 [140, 116, 137] 0.12 days. [2] R: 0
Period 7 	 [140, 116, 141] 0.12 days. [1] R: 0
Period 7 	 [143, 116, 137] 0.13 days. [4] R: 0
Period 7 	 [144, 116, 119] 0.12 days. [1] R: 0
Period 7 	 [144, 116, 137] 0.12 days. [9] R: 0
Period 7 	 [145, 116, 117] 0.11 days. [1] R: 0
Period 7 	 [146, 116, 110] 0.17 days. [2] R: 0
Period 7 	 [147, 116, 117] 0.12 days. [2] R: 0
Period 7 	 [147, 116, 137] 0.13 days. [1] R: 0
Period 7 	 [148, 116, 119] 0.12 days. [1] R: 0
