Period 40 	 [116, 115] 0.12 days. [6] R: 0
Period 40 	 [116, 118] 0.12 days. [2] R: 0
Period 40 	 [116, 119] 0.11 days. [1] R: 0
Period 40 	 [116, 121] 0.11 days. [4] R: 0
Period 40 	 [116, 122] 0.10 days. [7] R: 0
Period 40 	 [116, 123] 0.11 days. [1] R: 0
Period 40 	 [116, 124] 0.11 days. [8] R: 0
Period 40 	 [116, 127] 0.15 days. [2] R: 0
Period 40 	 [116, 133] 0.15 days. [1] R: 0
Period 40 	 [116, 153] 0.11 days. [1] R: 0
Period 40 	 [110, 116, 138] 0.17 days. [1] R: 0
Period 40 	 [117, 116, 118] 0.12 days. [2] R: 0
Period 40 	 [117, 116, 128] 0.15 days. [2] R: 0
Period 40 	 [125, 116, 118] 0.14 days. [1] R: 0
Period 41 	 [116, 115] 0.12 days. [1] R: 0
Period 41 	 [116, 118] 0.12 days. [4] R: 0
Period 41 	 [116, 119] 0.11 days. [2] R: 0
Period 41 	 [116, 121] 0.11 days. [1] R: 0
Period 41 	 [116, 122] 0.10 days. [1] R: 0
Period 41 	 [116, 123] 0.11 days. [1] R: 0
Period 41 	 [116, 124] 0.11 days. [1] R: 0
Period 41 	 [116, 126] 0.13 days. [1] R: 0
Period 41 	 [116, 127] 0.15 days. [1] R: 0
Period 41 	 [116, 128] 0.14 days. [1] R: 0
Period 41 	 [116, 148] 0.11 days. [1] R: 0
Period 41 	 [116, 154] 0.15 days. [1] R: 0
Period 41 	 [107, 116, 106] 0.20 days. [2] R: 0
Period 42 	 [116, 142] 0.10 days. [1] R: 0
Period 42 	 [116, 143] 0.12 days. [1] R: 0
Period 42 	 [116, 147] 0.12 days. [1] R: 0
	 Repartido Periodo 40: 39.000000
	 Repartido Periodo 41: 18.000000
	 Repartido Periodo 42: 3.000000
	 Repartido Periodo 43: 0.000000
Scenario 0
	 Demandas Periodo 40: 1155.000000 [205]
	 Demandas Periodo 41: 1099.000000 [0]
	 Demandas Periodo 42: 1120.000000 [0]
	 Demandas Periodo 43: 1106.000000 [0]
Scenario 1
	 Demandas Periodo 40: 1491.000000 [205]
	 Demandas Periodo 41: 1420.000000 [0]
	 Demandas Periodo 42: 1434.000000 [0]
	 Demandas Periodo 43: 1426.000000 [0]
Scenario 2
	 Demandas Periodo 40: 904.000000 [205]
	 Demandas Periodo 41: 858.000000 [0]
	 Demandas Periodo 42: 869.000000 [0]
	 Demandas Periodo 43: 864.000000 [0]
ObjVal: 0.000000 Time: 15.435456 GAP: 0.000000
