Period 46 	 [2, 33, 29] 0.80 days. [3] R: 0
Period 46 	 [1, 2, 33, 29] 0.90 days. [8] R: 0
Period 46 	 [4, 2, 33, 6, 65] 1.23 days. [1] R: 0
Period 46 	 [4, 2, 33, 37, 34] 0.93 days. [4] R: 0
Period 46 	 [4, 2, 33, 37, 40] 0.92 days. [5] R: 0
Period 46 	 [57, 2, 33, 29] 0.90 days. [1] R: 0
Period 46 	 [6, 33, 29] 0.75 days. [4] R: 0
Period 46 	 [5, 6, 33, 12, 71] 1.00 days. [1] R: 0
Period 46 	 [7, 6, 33, 19, 21] 0.97 days. [1] R: 0
Period 46 	 [7, 6, 33, 37, 84] 0.75 days. [2] R: 0
Period 46 	 [8, 6, 64] 0.33 days. [7] R: 0
Period 46 	 [8, 6, 66] 0.33 days. [9] R: 0
Period 46 	 [8, 6, 33, 37, 40] 0.91 days. [8] R: 0
Period 46 	 [9, 6, 33, 29] 0.87 days. [20] R: 0
Period 46 	 [10, 6, 33, 37, 40] 0.74 days. [1] R: 0
Period 46 	 [61, 6, 33, 29] 0.88 days. [2] R: 0
Period 46 	 [67, 6, 33, 29] 0.87 days. [3] R: 0
Period 46 	 [68, 6, 33, 19] 0.88 days. [1] R: 0
Period 46 	 [69, 6, 33, 37, 39] 0.98 days. [6] R: 0
Period 46 	 [12, 33, 37] 0.43 days. [1] R: 0
Period 46 	 [12, 33, 37, 39] 0.56 days. [5] R: 0
Period 46 	 [11, 12, 33, 6, 66] 0.96 days. [4] R: 0
Period 46 	 [72, 12, 33, 29] 0.68 days. [13] R: 0
Period 46 	 [17, 19, 33, 29] 0.85 days. [11] R: 0
Period 46 	 [18, 19, 33, 37, 80] 0.68 days. [4] R: 0
Period 46 	 [20, 19, 33, 29] 0.77 days. [1] R: 0
Period 46 	 [22, 19, 33, 29] 0.76 days. [4] R: 0
Period 46 	 [24, 33, 29] 0.86 days. [16] R: 0
Period 46 	 [23, 24, 33, 19] 0.94 days. [6] R: 0
Period 46 	 [77, 24, 33, 29] 0.96 days. [3] R: 0
Period 46 	 [26, 29] 0.17 days. [2] R: 0
Period 46 	 [27, 29, 33, 37, 80] 0.76 days. [2] R: 0
Period 46 	 [28, 29] 0.17 days. [4] R: 0
Period 46 	 [30, 29] 0.17 days. [17] R: 0
Period 46 	 [33, 29] 0.30 days. [12] R: 0
Period 46 	 [36, 37] 0.10 days. [1] R: 0
Period 46 	 [41, 37, 33, 19] 0.61 days. [9] R: 0
Period 46 	 [41, 37, 33, 24, 78] 0.94 days. [3] R: 0
Period 46 	 [83, 37, 33, 24, 78] 0.87 days. [1] R: 0
Period 46 	 [87, 37, 33, 29] 0.57 days. [16] R: 0
Period 46 	 [88, 37, 33, 29] 0.57 days. [10] R: 0
Period 46 	 [42, 49, 33, 19, 21] 0.88 days. [1] R: 0
Period 46 	 [44, 49, 33, 29] 0.80 days. [18] R: 0
Period 46 	 [48, 49, 33, 29] 0.95 days. [12] R: 0
Period 46 	 [50, 49, 33, 37, 40] 0.67 days. [4] R: 0
Period 46 	 [51, 49, 33, 37, 80] 0.78 days. [1] R: 0
Period 46 	 [52, 49, 102] 0.12 days. [4] R: 0
Period 46 	 [53, 49] 0.11 days. [2] R: 0
Period 46 	 [54, 49, 33, 29] 0.78 days. [1] R: 0
Period 46 	 [55, 49, 33, 37, 39] 0.83 days. [2] R: 0
Period 46 	 [100, 49] 0.10 days. [2] R: 0
Period 46 	 [101, 49, 33, 12, 71] 0.76 days. [4] R: 0
Period 46 	 [103, 49, 102] 0.11 days. [1] R: 0
Period 47 	 [2, 33, 6, 61] 0.97 days. [1] R: 0
Period 47 	 [8, 6, 33, 49, 101] 1.12 days. [4] R: 0
Period 47 	 [72, 12, 33, 29] 0.68 days. [2] R: 0
Period 47 	 [19, 17] 0.27 days. [9] R: 16
Period 47 	 [19, 33, 37, 38] 0.52 days. [7] R: 16
Period 47 	 [19, 33, 49, 105] 0.66 days. [3] R: 16
Period 47 	 [78, 24, 33, 37, 36] 0.87 days. [3] R: 4
Period 47 	 [40, 37, 33, 29] 0.58 days. [10] R: 18
Period 47 	 [80, 37, 35] 0.28 days. [1] R: 7
Period 47 	 [49, 33, 37, 36] 0.54 days. [3] R: 4
Period 47 	 [44, 49, 33, 12, 14] 0.89 days. [1] R: 0
	 Repartido Periodo 46: 284.000000
	 Repartido Periodo 47: 44.000000
	 Repartido Periodo 48: 0.000000
	 Repartido Periodo 49: 0.000000
Scenario 0
	 Demandas Periodo 46: 421.000000 [0]
	 Demandas Periodo 47: 377.000000 [0]
	 Demandas Periodo 48: 349.000000 [0]
	 Demandas Periodo 49: 237.000000 [0]
Scenario 1
	 Demandas Periodo 46: 492.000000 [0]
	 Demandas Periodo 47: 441.000000 [0]
	 Demandas Periodo 48: 428.000000 [0]
	 Demandas Periodo 49: 323.000000 [0]
Scenario 2
	 Demandas Periodo 46: 416.000000 [0]
	 Demandas Periodo 47: 389.000000 [0]
	 Demandas Periodo 48: 371.000000 [0]
	 Demandas Periodo 49: 269.000000 [0]
ObjVal: 15.000000 Time: 268.002421 GAP: 0.000000
