Period 25 	 [0, 24] 1.88 days. [4] R: 0
Period 25 	 [5, 23] 1.36 days. [1] R: 0
Period 25 	 [5, 36] 1.22 days. [2] R: 0
Period 25 	 [6, 13] 1.37 days. [3] R: 0
Period 25 	 [6, 48] 1.26 days. [1] R: 0
Period 25 	 [7, 12] 1.34 days. [20] R: 0
Period 25 	 [7, 22] 1.50 days. [4] R: 0
Period 25 	 [8, 12] 1.34 days. [4] R: 0
Period 25 	 [11, 29] 1.13 days. [19] R: 0
Period 25 	 [11, 30] 1.19 days. [1] R: 0
Period 25 	 [14, 19] 1.38 days. [1] R: 0
Period 25 	 [15, 9] 1.43 days. [12] R: 0
Period 25 	 [16, 19] 1.22 days. [1] R: 0
Period 25 	 [26, 23] 1.57 days. [1] R: 0
Period 25 	 [29, 24] 1.60 days. [1] R: 0
Period 25 	 [32, 6] 1.62 days. [19] R: 0
Period 25 	 [34, 23] 1.47 days. [4] R: 0
Period 25 	 [37, 36] 1.00 days. [1] R: 0
Period 25 	 [37, 50] 1.32 days. [2] R: 0
Period 25 	 [40, 24] 1.48 days. [4] R: 0
Period 25 	 [42, 18] 1.44 days. [20] R: 0
Period 25 	 [42, 29] 1.41 days. [8] R: 0
Period 25 	 [44, 59] 1.16 days. [5] R: 0
Period 25 	 [52, 2] 1.68 days. [1] R: 0
Period 25 	 [52, 9] 1.17 days. [3] R: 0
Period 25 	 [53, 12] 1.25 days. [4] R: 0
Period 25 	 [54, 29] 1.42 days. [13] R: 0
Period 25 	 [54, 101] 1.00 days. [3] R: 0
Period 25 	 [55, 19] 1.41 days. [1] R: 0
Period 25 	 [56, 1] 1.00 days. [1] R: 0
Period 25 	 [56, 2] 1.00 days. [1] R: 0
Period 25 	 [56, 19] 1.23 days. [2] R: 0
Period 25 	 [61, 12] 1.38 days. [1] R: 0
Period 25 	 [62, 24] 1.23 days. [1] R: 0
Period 25 	 [70, 12] 1.00 days. [8] R: 0
Period 25 	 [74, 18] 1.00 days. [1] R: 0
Period 25 	 [75, 24] 1.00 days. [3] R: 0
Period 25 	 [76, 23] 1.01 days. [1] R: 0
Period 25 	 [77, 18] 1.64 days. [2] R: 0
Period 25 	 [79, 69] 1.21 days. [2] R: 0
Period 25 	 [80, 12] 1.28 days. [1] R: 0
Period 25 	 [82, 86] 1.00 days. [1] R: 0
Period 25 	 [84, 12] 1.23 days. [1] R: 0
Period 25 	 [85, 58] 1.21 days. [2] R: 0
Period 25 	 [88, 19] 1.19 days. [3] R: 0
Period 25 	 [89, 12] 1.26 days. [6] R: 0
Period 25 	 [102, 1] 1.68 days. [8] R: 0
Period 25 	 [103, 49] 1.01 days. [8] R: 0
Period 26 	 [25, 38] 1.40 days. [2] R: 0
Period 26 	 [25, 50] 1.13 days. [1] R: 0
Period 26 	 [28, 2] 1.38 days. [1] R: 0
Period 26 	 [33, 41] 1.10 days. [1] R: 0
Period 26 	 [33, 52] 1.29 days. [1] R: 0
Period 26 	 [39, 50] 1.21 days. [2] R: 0
Period 26 	 [45, 52] 1.17 days. [4] R: 0
Period 26 	 [57, 3] 1.07 days. [1] R: 0
Period 26 	 [57, 8] 1.57 days. [1] R: 0
Period 26 	 [58, 53] 1.23 days. [1] R: 0
Period 26 	 [59, 50] 1.18 days. [2] R: 0
Period 26 	 [63, 10] 1.04 days. [1] R: 0
Period 26 	 [65, 17] 1.66 days. [1] R: 0
Period 26 	 [68, 49] 1.14 days. [1] R: 0
Period 26 	 [72, 38] 1.27 days. [1] R: 0
Period 26 	 [96, 53] 1.31 days. [2] R: 0
Period 26 	 [98, 51] 1.01 days. [1] R: 0
Period 26 	 [101, 51] 1.00 days. [4] R: 3
Period 26 	 [104, 36] 1.32 days. [1] R: 0
	 Repartido Periodo 25: 216.000000
	 Repartido Periodo 26: 29.000000
	 Repartido Periodo 27: 0.000000
	 Repartido Periodo 28: 0.000000
Scenario 0
	 Demandas Periodo 25: 275.000000 [0]
	 Demandas Periodo 26: 323.000000 [0]
	 Demandas Periodo 27: 348.000000 [0]
	 Demandas Periodo 28: 463.000000 [0]
Scenario 1
	 Demandas Periodo 25: 339.000000 [0]
	 Demandas Periodo 26: 392.000000 [0]
	 Demandas Periodo 27: 413.000000 [0]
	 Demandas Periodo 28: 536.000000 [0]
Scenario 2
	 Demandas Periodo 25: 290.000000 [0]
	 Demandas Periodo 26: 350.000000 [0]
	 Demandas Periodo 27: 368.000000 [0]
	 Demandas Periodo 28: 468.000000 [0]
ObjVal: 25.000000 Time: 161.041191 GAP: 0.000000
