Period 25 	 [2, 33, 6, 66] 0.99 days. [4] R: 0
Period 25 	 [3, 2, 1] 0.17 days. [1] R: 0
Period 25 	 [6, 33, 24, 76] 1.01 days. [1] R: 0
Period 25 	 [6, 33, 37, 41] 0.67 days. [1] R: 0
Period 25 	 [58, 6, 33, 37, 83] 0.88 days. [2] R: 0
Period 25 	 [58, 6, 33, 37, 86] 0.88 days. [1] R: 0
Period 25 	 [59, 6, 33, 37, 83] 0.71 days. [1] R: 0
Period 25 	 [61, 6, 33, 49, 102] 0.97 days. [1] R: 0
Period 25 	 [69, 6, 62] 0.27 days. [1] R: 0
Period 25 	 [69, 6, 33, 37, 87] 0.85 days. [7] R: 0
Period 25 	 [11, 12, 33] 0.47 days. [4] R: 0
Period 25 	 [14, 12, 33, 37, 38] 0.73 days. [1] R: 0
Period 25 	 [74, 19, 33, 37, 89] 0.63 days. [4] R: 0
Period 25 	 [24, 33, 19, 22] 0.92 days. [1] R: 0
Period 25 	 [24, 33, 37, 89] 0.81 days. [1] R: 0
Period 25 	 [24, 33, 49, 50] 0.95 days. [1] R: 0
Period 25 	 [24, 33, 49, 99] 0.95 days. [1] R: 0
Period 25 	 [23, 24, 33, 19] 0.94 days. [18] R: 0
Period 25 	 [23, 24, 33, 37, 38] 0.91 days. [4] R: 0
Period 25 	 [23, 24, 33, 49, 99] 1.05 days. [6] R: 0
Period 25 	 [77, 24, 33] 0.66 days. [1] R: 0
Period 25 	 [78, 24, 33] 0.71 days. [1] R: 0
Period 25 	 [29, 33, 2, 1] 0.80 days. [13] R: 0
Period 25 	 [29, 33, 2, 56] 0.80 days. [7] R: 0
Period 25 	 [29, 33, 12, 71] 0.57 days. [12] R: 0
Period 25 	 [29, 33, 19, 18] 0.58 days. [3] R: 0
Period 25 	 [29, 33] 0.30 days. [20] R: 0
Period 25 	 [29, 33, 49, 42] 0.70 days. [8] R: 0
Period 25 	 [29, 33, 49, 55] 0.73 days. [2] R: 0
Period 25 	 [27, 29, 33, 12, 71] 0.74 days. [1] R: 0
Period 25 	 [30, 29, 33, 6, 66] 0.96 days. [1] R: 0
Period 25 	 [30, 29, 33] 0.47 days. [3] R: 0
Period 25 	 [32, 29, 31] 0.41 days. [1] R: 0
Period 25 	 [37, 33, 49, 104] 0.55 days. [1] R: 0
Period 25 	 [36, 37, 41] 0.17 days. [1] R: 0
Period 25 	 [36, 37, 80] 0.24 days. [7] R: 0
Period 25 	 [36, 37, 33, 49, 48] 0.81 days. [2] R: 0
Period 25 	 [88, 37, 33, 6, 66] 0.76 days. [1] R: 0
Period 25 	 [92, 37, 33, 49, 102] 0.74 days. [2] R: 0
Period 25 	 [44, 49, 33, 2, 1] 1.00 days. [15] R: 0
Period 25 	 [44, 49, 33, 6, 9] 0.97 days. [3] R: 0
Period 25 	 [45, 49, 33] 0.65 days. [4] R: 0
Period 25 	 [52, 49, 33, 12] 0.76 days. [11] R: 0
Period 25 	 [97, 49, 33, 2, 1] 1.00 days. [14] R: 0
Period 25 	 [97, 49, 51] 0.12 days. [1] R: 0
Period 25 	 [100, 49, 33, 37] 0.64 days. [1] R: 0
Period 26 	 [58, 6, 10] 0.28 days. [1] R: 0
Period 26 	 [63, 6, 33, 49, 99] 0.98 days. [1] R: 0
Period 26 	 [65, 6, 33, 29, 30] 0.96 days. [1] R: 0
Period 26 	 [66, 6, 33, 2, 1] 1.09 days. [6] R: 6
Period 26 	 [70, 12, 33, 37] 0.53 days. [1] R: 0
Period 26 	 [71, 12] 0.10 days. [3] R: 13
Period 26 	 [71, 12, 11] 0.21 days. [7] R: 13
Period 26 	 [19, 33, 12, 13] 0.61 days. [10] R: 18
Period 26 	 [23, 24, 33, 19, 21] 1.04 days. [3] R: 0
Period 26 	 [23, 24, 33, 49] 1.04 days. [2] R: 0
